Wk#,Partner,Client,SSL,Job Dte(dd/mm/yyyy),Choice Pro#,Invoice#,Inv Dte(dd/mm/yyyy),Category,Qty,Wght,Job Time(Military hh:mm),Origin/Destination,FOB$,CIF$,AWB#,Kilo/Mile (One Way),Hndlng Base Chg,Hndlng Exc Pcs Chg,Hndlng OCPU/WC,Transp Base Chg(G Tkt),Transp Exc Mls Chg(G Tkt),Fuel Chg,Aft. Hrs/weekend/holiday,Wait Time,Secrty/Tolls Chg, 3rd Party/Freight Transp.Chg(Z Tkt) , Freight Fuel Surchg ,Cust. Clr,Duty,Imp/ Exp Vat,GST,Consump Tax,IOR Chg,Broker Chg,Cust. Storg Chg,Permit/ License Chg,K1 Form Chg,Layout Fee,Wire Chg,Labor Chg,Labor # hrs,Total Charge,Comments
52,CEN52300,CNTRCSIT,FRA ,44186,ZAA4DNY2,2020-1125895,0,IRI ,2,,0.284027778,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,ELE52240,ELP     ,FRA ,44187,ZAA4D2BX,2020-1125895,0,IRP ,2,,0.540277778,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,ELE52240,ELP     ,FRA ,44187,ZAA4D2CR,2020-1125895,0,IRP ,3,,0.5375,MAINZ DE 55120 DE,0,0,0,0,11.73,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.73,
52,ELE52240,ELP     ,FRA ,44186,ZAA4D9X9,2020-1125895,0,IRP ,2,,0.372916667,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,ELE52240,ELP     ,FRA ,44186,ZAA4DD2T,2020-1125895,0,IRP ,2,,0.386805556,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,ELE52240,ELP     ,FRA ,44187,ZAA4DD31,2020-1125895,0,IRP ,1,,0.54375,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,ELE52240,ELP     ,FRA ,44187,ZAA4DD5E,2020-1125895,0,IRP ,1,,0.542361111,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,ELE52240,ELP     ,FRA ,44186,ZAA4DDDJ,2020-1125895,0,IRP ,11,,0.393055556,MAINZ DE 55120 DE,0,0,0,0,43.01,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,43.01,
52,ELE52240,ELP     ,FRA ,44186,ZAA4DDDV,2020-1125895,0,IRP ,18,,0.402083333,MAINZ DE 55120 DE,0,0,0,0,70.38,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,70.38,
52,ELE52240,ELP     ,FRA ,44186,ZAA4DGDB,2020-1125895,0,IRP ,2,,0.377777778,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,ELE52240,ELP     ,FRA ,44187,ZAA4DGFJ,2020-1125895,0,IRP ,1,,0.538888889,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,ELE52240,ELP     ,FRA ,44187,ZAA4DGFU,2020-1125895,0,IRP ,1,,0.539583333,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,ELE52240,ELP     ,FRA ,44186,ZAA4DH03,2020-1125895,0,IRP ,8,,0.417361111,MAINZ DE 55120 DE,0,0,0,0,31.28,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,31.28,
52,ELE52240,ELP     ,FRA ,44186,ZAA4DMU2,2020-1125895,0,IRP ,2,,0.379861111,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,ELE52240,ELP     ,FRA ,44186,ZAA4DMU3,2020-1125895,0,IRP ,1,,0.383333333,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,ELE52240,ELP     ,FRA ,44187,ZAA4DN5H,2020-1125895,0,IRP ,2,,0.545833333,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,ELE52240,ELP     ,FRA ,44186,ZAA4DPY0,2020-1125895,0,IRP ,3,,0.410416667,MAINZ DE 55120 DE,0,0,0,0,11.73,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.73,
52,ELE52240,ELP     ,FRA ,44188,ZAA4DQ1W,2020-1125895,0,IRP ,5,,0.55,MAINZ DE 55120 DE,0,0,0,0,19.55,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.55,
52,ELE52240,ELP     ,FRA ,44186,ZAA4DQ2F,2020-1125895,0,IRP ,4,,0.4125,MAINZ DE 55120 DE,0,0,0,0,15.64,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.64,
52,ELE52240,ELP     ,FRA ,44188,ZAA4DS43,2020-1125895,0,IRP ,2,,0.547222222,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,ELE52240,ELP     ,FRA ,44188,ZAA4DT3H,2020-1125895,0,IRP ,6,,0.545138889,MAINZ DE 55120 DE,0,0,0,0,23.46,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,23.46,
52,ELE52240,ELP     ,FRA ,44188,ZAA4DTG7,2020-1125895,0,IRI ,1,,0.225694444,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,ELE52240,ELP     ,FRA ,44186,ZAA4DTJQ,2020-1125895,0,IRI ,3,,0.421527778,MAINZ DE 55120 DE,0,0,0,0,11.73,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.73,
52,ELE52240,ELP     ,FRA ,44188,ZAA4DTP4,2020-1125895,0,IRI ,2,,0.230555556,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,ELE52240,ELP     ,FRA ,44186,ZAA4DTZE,2020-1125895,0,STND,2,,0.436805556,STUTTGART  70174 DE 70174 DE,0,0,0,     ,7.82,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,47.1944,repackaging
52,ELE52240,ELP     ,FRA ,44188,ZAA4DW8Y,2020-1125895,0,IRP ,1,,0.54375,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,ELE52240,ELP     ,FRA ,44188,ZAA4DW95,2020-1125895,0,IRP ,4,,0.540972222,MAINZ DE 55120 DE,0,0,0,0,15.64,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.64,
52,ELE52240,ELP     ,FRA ,44187,ZAA4DWA3,2020-1125895,0,IRP ,1,,0.536111111,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,ELE52240,ELP     ,FRA ,44187,ZAA4DWB2,2020-1125895,0,STND,1,,0.207638889,HAMBURG  20099 DE 20099 DE,0,0,0,     ,3.91,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,43.2844,repackaging
52,ELE52240,ELP     ,FRA ,44188,ZAA4DYS9,2020-1125895,0,XFRG,1,,0.071527778,TILBURG NL 5048 CC NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,24.765,repackaging
52,ELE52240,ELP     ,FRA ,44188,ZAA4DZ26,2020-1125895,0,STND,2,,0.120138889,HEIDELBERG  69120 DE 69120 DE,0,0,0,     ,7.82,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,25.9764,repackaging
52,ELE52240,ELP     ,FRA ,44188,ZAA4DZ4U,2020-1125895,0,XFRG,8,5,0.206944444,HAMBURG DE 20457 DE,0,0,0,     ,31.28,,,,,,,,0,15.98,0.4794,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,52.6294,repackaging
52,ELE52240,ELP     ,FRA ,44188,ZAA4DZ5S,2020-1125895,0,XFRG,1,,0.241666667,TILBURG NL 5048 CC NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,24.765,repackaging
52,ELE52240,ELP     ,FRA ,44188,ZAA4DZAF,2020-1125895,0,STND,1,,0.321527778,BAYREUTH  95445 DE 95445 DE,0,0,0,     ,3.91,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,43.2844,repackaging
52,ELE52240,ELP     ,FRA ,44188,ZAA4DZAT,2020-1125895,0,STND,1,,0.331944444,BREMEN  28205 DE 28205 DE,0,0,0,     ,3.91,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,43.2844,repackaging
52,ELE52240,ELP     ,FRA ,44188,ZAA4DZAZ,2020-1125895,0,STND,10,,0.335416667,BAD HOMBURG  61352 DE 61352 DE,0,0,0,     ,39.1,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,78.4744,repackaging
52,ELE52240,ELP     ,FRA ,44189,ZAA4E11N,2020-1125895,0,STND,1,,0.276388889,KLAGENFURT  9020 AT 9020 AT,0,0,0,     ,3.91,,,,,,,,0,16.74,0.5022,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,26.0422,repackaging
52,INF52413,EMEA DEP,FRA ,44186,ZAA4DK0P,2020-1125895,0,IRP ,7,,0.296527778,MAINZ DE 55120 DE,0,0,0,0,27.37,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,27.37,
52,INF52413,EMEA DEP,FRA ,44186,ZAA4DKFV,2020-1125895,0,IRP ,2,,0.386805556,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,INF52413,EMEA DEP,FRA ,44188,ZAA4DPXF,2020-1125895,0,IRP ,2,,0.329861111,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,INF52413,EMEA DEP,FRA ,44186,ZAA4DTWA,2020-1125895,0,XFRG,9,,0.395833333,TILBURG NL 5048 CC NL,0,0,0,     ,35.19,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,35.19,
52,PAR52372,PPT EURO,FRA ,44188,G6600055,2020-1125895,0,WC  ,1,,0.548611111,MAINZ DE 55120 DE,0,0,0,0,3.91,,,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,PAR52372,PPT EURO,FRA ,44188,ZAA4DZEQ,2020-1125895,0,OCPU,3,,0.39375,OBERDUERRBACH DE 97080 DE,0,0,0,     ,11.73,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,51.1044,repackaging
52,ZEN52353,ZENSAR  ,HAJ ,44188,ZAA4DXJ8,2020-1125895,0,XFRG,2,7,0.498611111,TILBURG NL 5048 CC NL,0,0,0,     ,7.82,,,,,,,,0,21.8,0.654,0,0,0,0,0,0,0,0,0,0,0,0,,0,30.274,
52,ELE52240,ELP     ,HAM ,44187,G6600384,2020-1125895,0,PICK,1,,0.666666667,BREMEN  28205 DE 28205 DE,0,0,0,111,3.91,,,39.55,97.96,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,141.42,
52,ELE52240,ELP     ,HAM ,44189,ZAA4DZ4V,2020-1125895,0,IRI ,8,,0.109722222,HAMBURG DE 20457 DE,0,0,0,0,31.28,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,31.28,
52,INF52294,INFINERA,HAM ,44188,G6600048,2020-1125895,0,PICK,1,,0.302083333,Kiel DE 24116 DE,0,0,0,97,3.91,,,39.55,80.6,,82.4,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,206.46,
52,INF52294,INFINERA,HAM ,44186,ZAA4DPNE,2020-1125895,0,IRI ,4,,0.207638889,HAMBURG DE 20457 DE,0,0,0,0,15.64,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.64,
52,INF52294,INFINERA,HAM ,44186,ZAA4DTC0,2020-1125895,0,XFRG,1,,0.055555556,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
52,INF52294,INFINERA,HAM ,44186,ZAA4DTC2,2020-1125895,0,XFRG,1,,0.05625,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
52,INF52294,INFINERA,HAM ,44188,ZAA4DZKN,2020-1125895,0,IRI ,1,,0.444444444,HAMBURG DE 20457 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,ZEN52353,ZENSAR  ,HAM ,44188,ZAA4DGAQ,2020-1125895,0,IRP ,1,,0.203472222,HAMBURG DE 20457 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,ELE52240,ELP     ,LEJ ,44186,ZAA4DJPZ,2020-1125895,0,IRI ,23,,0.5,LEIPZIG DE 04209 DE,0,0,0,0,89.93,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,89.93,
52,ELE52240,ELP     ,LEJ ,44188,ZAA4DTP9,2020-1125895,0,IRI ,1,,0.2875,LEIPZIG DE 04209 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,INF52294,INFINERA,LEJ ,44187,ZAA4DPN1,2020-1125895,0,IRI ,2,,0.211111111,LEIPZIG DE 04209 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,INF52294,INFINERA,LEJ ,44187,ZAA4DPP4,2020-1125895,0,IRI ,2,,0.209722222,LEIPZIG DE 04209 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,INF52294,INFINERA,LEJ ,44186,ZAA4DTBU,2020-1125895,0,XFRG,1,,0.052777778,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
52,INF52294,INFINERA,LEJ ,44186,ZAA4DTBW,2020-1125895,0,XFRG,1,,0.053472222,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
52,HIT52278,HITACHI ,MAG ,44186,ZAA4DTUA,2020-1125895,0,XFRG,1,,0.357638889,MANHEIM DE 68199 DE,0,0,0,     ,3.91,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,,0,38.3944,
52,HIT52278,HITACHI ,MAG ,44189,ZAA4E0SN,2020-1125895,0,IRP ,3,,0.236805556,BARLEBEN DE 39179 DE,0,0,0,0,11.73,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.73,
52,HIT52278,HITACHI ,MHG ,44187,ZAA4DTUB,2020-1125895,0,IRI ,1,,0.25625,MANHEIM DE 68199 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,ELE52240,ELP     ,MUC ,44186,ZAA4DJQ5,2020-1125895,0,IRI ,24,,0.245138889,MUNCHEN DE 80939 DE,0,0,0,0,93.84,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,93.84,
52,ELE52240,ELP     ,MUC ,44188,ZAA4DTP7,2020-1125895,0,IRI ,2,,0.218055556,MUNCHEN DE 80939 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,ELE52240,ELP     ,MUC ,44187,ZAA4DWL5,2020-1125895,0,STND,2,,0.3875,KULMBACH  95326 DE 95326 DE,0,0,0,     ,7.82,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,21.0864,
52,INF52294,INFINERA,MUC ,44186,ZAA4DPXP,2020-1125895,0,IRI ,4,,0.251388889,MUNCHEN DE 80939 DE,0,0,0,0,15.64,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.64,
52,INF52294,INFINERA,MUC ,44186,ZAA4DPYQ,2020-1125895,0,IRI ,1,,0.252777778,MUNCHEN DE 80939 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
52,INF52294,INFINERA,MUC ,44186,ZAA4DTBP,2020-1125895,0,XFRG,1,,0.05,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
52,INF52294,INFINERA,MUC ,44186,ZAA4DTBR,2020-1125895,0,XFRG,1,,0.050694444,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
53,INF52294,INFINERA,BER ,44194,ZAA4E0JD,2020-1125895,0,IRI ,1,,0.153472222,BERLIN DE 13629 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
53,PAR52372,PPT EURO,BER ,44193,ZAA4E1KW,2020-1125895,0,IRP ,5,,0.166666667,BERLIN DE 13629 DE,0,0,0,0,19.55,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.55,
53,ZEN52353,ZENSAR  ,BER ,44194,ZAA4E3YW,2020-1125895,0,OCCO,1,,0.079166667,Wuppertal DE DE-42281 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.1764,
53,INF52294,INFINERA,DUS ,44194,ZAA4E0JT,2020-1125895,0,IRI ,2,,0.201388889,DUSSELDORF DE 40589 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
53,ISR52307,RADWARE ,DUS ,44193,ZAA4DXEY,2020-1125895,0,IRP ,1,,0.240277778,DUSSELDORF DE 40589 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
53,ISR52307,RADWARE ,DUS ,44195,ZAA4E6B4,2020-1125895,0,OCPU,1,24,0.345138889,Rozenburg NL 1437 EK NL,0,0,0,     ,3.91,,,,,,,,0,37.1,1.113,0,0,0,0,0,0,0,0,0,0,0,0,,0,42.123,
53,ZEN52353,ZENSAR  ,DUS ,44195,ZAA4E69N,2020-1125895,0,ICCO,1,,0.302777778,Schlieren CH 8952 CH,0,0,0,     ,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
53,ELE52240,ELP     ,FRA ,44193,ZAA4D48P,2020-1125895,0,IRP ,3,,0.45,MAINZ DE 55120 DE,0,0,0,0,11.73,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.73,
53,ELE52240,ELP     ,FRA ,44193,ZAA4DQAF,2020-1125895,0,IRP ,5,,0.455555556,MAINZ DE 55120 DE,0,0,0,0,19.55,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.55,
53,ELE52240,ELP     ,FRA ,44194,ZAA4DT3F,2020-1125895,0,IRP ,2,,0.502777778,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
53,ELE52240,ELP     ,FRA ,44193,ZAA4DZ53,2020-1125895,0,IRI ,1,,0.258333333,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
53,ELE52240,ELP     ,FRA ,44193,ZAA4E2JH,2020-1125895,0,STND,3,1,0.123611111,BERLIN  10249 DE 10249 DE,0,0,0,     ,11.73,,,,,,,,0,34.1,1.023,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,51.743,repackaging
53,ELE52240,ELP     ,FRA ,44193,ZAA4E2K8,2020-1125895,0,STND,2,,0.175694444,REGENSBURG  93053 DE 93053 DE,0,0,0,     ,7.82,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,47.1944,repackaging
53,ELE52240,ELP     ,FRA ,44193,ZAA4E2LG,2020-1125895,0,STND,10,,0.238194444,STUTTGART  70174 DE 70174 DE,0,0,0,     ,39.1,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,57.2564,repackaging
53,ELE52240,ELP     ,FRA ,44194,ZAA4E438,2020-1125895,0,STND,1,16,0.248611111,D?SSELDORF  40479 DE 40479 DE,0,0,0,     ,3.91,,,,,,,,0,43.4,1.302,0,0,0,0,0,0,0,0,0,0,0,0,,0,48.612,
53,ELE52240,ELP     ,FRA ,44195,ZAA4E689,2020-1125895,0,STND,3,,0.279861111,STUTTGART  70199 DE 70199 DE,0,0,0,     ,11.73,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,51.1044,repackaging
53,ELE52240,ELP     ,FRA ,44195,ZAA4E68A,2020-1125895,0,STND,1,1,0.279861111,ROTENBURG/W?MME  27356 DE 27356 DE,0,0,0,     ,3.91,,,,,,,,0,34.1,1.023,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,43.923,repackaging
53,PAR52372,PPT EURO,FRA ,44193,G6600348,2020-1125895,0,WC  ,1,,0.53125,MAINZ DE 55120 DE,0,0,0,0,3.91,,,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
53,PAR52372,PPT EURO,FRA ,44193,G6601283,2020-1125895,0,WC  ,1,,0.53125,MAINZ DE 55120 DE,0,0,0,0,3.91,,,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
53,PAR52372,PPT EURO,FRA ,44193,G6601284,2020-1125895,0,WC  ,1,,0.53125,MAINZ DE 55120 DE,0,0,0,0,3.91,,,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
53,PAR52372,PPT EURO,FRA ,44194,G6601532,2020-1125895,0,WC  ,3,,0.604166667,MAINZ DE 55120 DE,0,0,0,0,11.73,,,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.73,
53,PAR52372,PPT EURO,FRA ,44194,G6601537,2020-1125895,0,WC  ,2,,0.604166667,MAINZ DE 55120 DE,0,0,0,0,7.82,,,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
53,PAR52372,PPT EURO,FRA ,44194,G6601572,2020-1125895,0,WC  ,1,,0.809027778,MAINZ DE 55120 DE,0,0,0,0,3.91,,,0,,,82.4,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,86.31,
53,PAR52372,PPT EURO,FRA ,44195,G6601754,2020-1125895,0,WC  ,1,,0.809027778,MAINZ DE 55120 DE,0,0,0,0,3.91,,,0,,,82.4,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,86.31,
53,PAR52372,PPT EURO,FRA ,44194,ZAA4DWA1,2020-1125895,0,IRI ,1,,0.378472222,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
53,PAR52372,PPT EURO,FRA ,44193,ZAA4E1KV,2020-1125895,0,IRP ,37,,0.3625,MAINZ DE 55120 DE,0,0,0,0,144.67,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,144.67,
53,PAR52372,PPT EURO,FRA ,44194,ZAA4E426,2020-1125895,0,OCPU,1,,0.202083333,BARCELONA ES 08020 ES,0,0,0,     ,3.91,,,,,,,,0,5.15,0.1545,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.2145,
53,ZEN52353,ZENSAR  ,HAJ ,44193,G6601275,2020-1125895,0,PICK,1,,0.607638889,Wuppertal DE 42281 DE,0,0,0,243,3.91,,,39.55,261.64,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,305.1,
53,ZEN52353,ZENSAR  ,HAJ ,44194,G6601281,2020-1125895,0,PICK,1,,0.493055556,Oldenburg DE 26133 DE,0,0,0,158,3.91,,,39.55,156.24,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,199.7,
53,ZEN52353,ZENSAR  ,HAJ ,44193,ZAA4DGAK,2020-1125895,0,IRP ,2,,0.152083333,LANGENHAGEN DE 30855 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
53,ELE52240,ELP     ,HAM ,44193,ZAA4DZ4T,2020-1125895,0,IRI ,8,,0.25,HAMBURG DE 20457 DE,0,0,0,0,31.28,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,31.28,
53,INF52294,INFINERA,HAM ,44193,G6601296,2020-1125895,0,PICK,1,,0.666666667,Wewelsfleth DE 25599 DE,0,0,0,66,3.91,,,39.55,42.16,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,85.62,
53,ZEN52353,ZENSAR  ,HAM ,44195,ZAA4E69D,2020-1125895,0,OCCO,1,,0.295138889,Leipzig DE 04109 DE,0,0,0,     ,3.91,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,,0,38.3944,
53,HIT52278,HITACHI ,LNZ ,44195,G6601742,2020-1125895,0,PICK,1,,0.510416667,UnterschleiSheim DE 85716 DE,0,0,0,283,3.91,,,39.55,311.24,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,354.7,
53,HIT52278,HITACHI ,MAG ,44193,G6600955,2020-1125895,0,PICK,2,,0.375,Bremen DE 28237 DE,0,0,0,256,7.82,,,39.55,277.76,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,325.13,
53,HIT52278,HITACHI ,MAG ,44195,ZAA4E5W4,2020-1125895,0,IRP ,2,,0.313194444,BARLEBEN DE 39179 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
